1621913236886-- 相似度：0.014199(D).jpg
1621917831049-- 相似度：0.004379(T).jpg
1621917831129-- 相似度：0.008654(T).jpg
1621917831204-- 相似度：0.016101(T).jpg
1621917831277-- 相似度：0.005797(T).jpg
1621917831362-- 相似度：0.004644(T).jpg
1621917831442-- 相似度：0.004001(T).jpg
1621917836014-- 相似度：0.063816(D).jpg
1621917836090-- 相似度：0.099857(T).jpg
1621917836162-- 相似度：0.109711(T).jpg
1621917836234-- 相似度：0.087742(T).jpg
1621917836308-- 相似度：0.072247(T).jpg
1621917836383-- 相似度：0.06648(T).jpg
1621917836464-- 相似度：0.034668(T).jpg
1621917836538-- 相似度：0.046936(T).jpg
1621917836610-- 相似度：0.066199(T).jpg
1621917836694-- 相似度：0.085397(T).jpg
1621917836766-- 相似度：0.043418(T).jpg
1621917841284-- 相似度：0.490277(D).jpg
1621917841361-- 相似度：0.513674(T).jpg
1621917841433-- 相似度：0.24805(T).jpg
1621917841504-- 相似度：0.118272(T).jpg
1621917841574-- 相似度：0.195924(T).jpg
1621917841654-- 相似度：0.147805(T).jpg
1621917841728-- 相似度：0.220848(T).jpg
1621917841800-- 相似度：0.160385(T).jpg
1621917841886-- 相似度：0.274062(T).jpg
1621917841967-- 相似度：0.445685(T).jpg
1621917842040-- 相似度：0.445685(T).jpg
1621917848151-- 相似度：0.15073(D).jpg
1621917848231-- 相似度：0.162663(T).jpg
1621917848306-- 相似度：0.190357(T).jpg
1621917848389-- 相似度：0.123531(T).jpg
1621917848469-- 相似度：0.14232(T).jpg
1621917848551-- 相似度：0.135156(T).jpg
1621917848625-- 相似度：0.172078(T).jpg
1621917848699-- 相似度：0.244219(T).jpg
1621917848778-- 相似度：0.189368(T).jpg
1621917848865-- 相似度：0.099941(T).jpg
1621917848940-- 相似度：0.152841(T).jpg
1621917851879-- 相似度：0.008285(D).jpg
1621917851956-- 相似度：0.123379(T).jpg
1621917852033-- 相似度：0.091932(T).jpg
1621917852108-- 相似度：0.094191(T).jpg
1621917852186-- 相似度：0.049776(T).jpg
1621917852262-- 相似度：0.111467(T).jpg
1621917852335-- 相似度：0.100544(T).jpg
1621917852410-- 相似度：0.07312(T).jpg
1621917852485-- 相似度：0.137544(T).jpg
1621917852566-- 相似度：0.069499(T).jpg
1621917852640-- 相似度：0.045811(T).jpg
1621917857138-- 相似度：0.011162(D).jpg
1621917857217-- 相似度：0.001713(T).jpg
1621917857291-- 相似度：0.008445(T).jpg
1621917857364-- 相似度：0.003209(T).jpg
1621917857435-- 相似度：0.008652(T).jpg
1621917857508-- 相似度：0.003911(T).jpg
1621917857581-- 相似度：0.003858(T).jpg
1621917857654-- 相似度：0.003831(T).jpg
1621917857739-- 相似度：0.002318(T).jpg
1621917857821-- 相似度：0.002602(T).jpg
1621917857894-- 相似度：0.003298(T).jpg
1621917862339-- 相似度：0.266138(D).jpg
1621917862417-- 相似度：0.090964(T).jpg
1621917862472-- 相似度：0.0(T).jpg
1621917862523-- 相似度：0.0(T).jpg
1621917862593-- 相似度：0.14103(T).jpg
1621917862664-- 相似度：0.101806(T).jpg
1621917862736-- 相似度：0.108267(T).jpg
1621917862808-- 相似度：0.141778(T).jpg
1621917862879-- 相似度：0.062346(T).jpg
1621917862961-- 相似度：0.079069(T).jpg
1621917863041-- 相似度：0.117161(T).jpg
1621917867710-- 相似度：0.881494(D).jpg
1621917867788-- 相似度：0.864295(T).jpg
1621917867862-- 相似度：0.85945(T).jpg
1621917867936-- 相似度：0.668933(T).jpg
1621917868011-- 相似度：0.620002(T).jpg
1621917868085-- 相似度：0.422703(T).jpg
1621917868159-- 相似度：0.555863(T).jpg
1621917868234-- 相似度：0.306175(T).jpg
1621917868314-- 相似度：0.413984(T).jpg
1621917868389-- 相似度：0.276983(T).jpg
1621917868462-- 相似度：0.281811(T).jpg
1621917873021-- 相似度：0.962325(D).jpg
1621917873099-- 相似度：0.929322(T).jpg
1621917873174-- 相似度：0.833521(T).jpg
1621917873247-- 相似度：0.867818(T).jpg
1621917873321-- 相似度：0.776596(T).jpg
1621917873396-- 相似度：0.7183(T).jpg
1621917873470-- 相似度：0.648828(T).jpg
1621917873544-- 相似度：0.711845(T).jpg
1621917873628-- 相似度：0.806368(T).jpg
1621917873710-- 相似度：0.667003(T).jpg
1621917873788-- 相似度：0.745202(T).jpg
1621917878312-- 相似度：0.0(D).jpg
1621917878374-- 相似度：0.0(T).jpg
1621917878426-- 相似度：0.0(T).jpg
1621917878496-- 相似度：0.001578(T).jpg
1621917878573-- 相似度：0.002463(T).jpg
1621917878647-- 相似度：0.002691(T).jpg
1621917878719-- 相似度：0.002976(T).jpg
1621917878801-- 相似度：0.001188(T).jpg
1621917878874-- 相似度：0.001617(T).jpg
1621917878960-- 相似度：0.002072(T).jpg
1621917879034-- 相似度：0.001659(T).jpg
1621917883670-- 相似度：0.167009(D).jpg
1621917883746-- 相似度：0.159091(T).jpg
1621917883823-- 相似度：0.197969(T).jpg
1621917883897-- 相似度：0.230701(T).jpg
1621917883969-- 相似度：0.201592(T).jpg
1621917884044-- 相似度：0.126283(T).jpg
1621917884117-- 相似度：0.187584(T).jpg
1621917884189-- 相似度：0.113878(T).jpg
1621917884271-- 相似度：0.15296(T).jpg
1621917884354-- 相似度：0.148429(T).jpg
1621917884430-- 相似度：0.21755(T).jpg
1621917888962-- 相似度：0.102305(D).jpg
1621917889038-- 相似度：0.106832(T).jpg
1621917889111-- 相似度：0.063136(T).jpg
1621917889184-- 相似度：0.036468(T).jpg
1621917889266-- 相似度：0.056297(T).jpg
1621917889340-- 相似度：0.023888(T).jpg
1621917889412-- 相似度：0.014083(T).jpg
1621917889485-- 相似度：0.025564(T).jpg
1621917889569-- 相似度：0.013516(T).jpg
1621917889647-- 相似度：0.01749(T).jpg
1621917889718-- 相似度：0.02258(T).jpg
1621917899529-- 相似度：0.129723(D).jpg
1621917899612-- 相似度：0.567464(T).jpg
1621917899686-- 相似度：0.534869(T).jpg
1621917899756-- 相似度：0.533599(T).jpg
1621917899828-- 相似度：0.51969(T).jpg
1621917899913-- 相似度：0.478819(T).jpg
1621917899988-- 相似度：0.422749(T).jpg
1621917900060-- 相似度：0.473956(T).jpg
1621917900139-- 相似度：0.468523(T).jpg
1621917900211-- 相似度：0.563065(T).jpg
1621917900291-- 相似度：0.441862(T).jpg
1621917904859-- 相似度：0.00133(D).jpg
1621917904937-- 相似度：0.001574(T).jpg
1621917905009-- 相似度：0.001062(T).jpg
1621917905091-- 相似度：0.003632(T).jpg
1621917905164-- 相似度：0.001744(T).jpg
1621917905235-- 相似度：6.13E-4(T).jpg
1621917905314-- 相似度：0.001182(T).jpg
1621917905387-- 相似度：0.002192(T).jpg
1621917905460-- 相似度：0.003145(T).jpg
1621917905548-- 相似度：0.004836(T).jpg
1621917905621-- 相似度：0.001827(T).jpg
1621917910191-- 相似度：0.246952(D).jpg
1621917910270-- 相似度：0.328805(T).jpg
1621917910347-- 相似度：0.171994(T).jpg
1621917910429-- 相似度：0.112558(T).jpg
1621917910507-- 相似度：0.118785(T).jpg
1621917910585-- 相似度：0.134444(T).jpg
1621917910658-- 相似度：0.126698(T).jpg
1621917910730-- 相似度：0.080603(T).jpg
1621917910804-- 相似度：0.088402(T).jpg
1621917910888-- 相似度：0.116631(T).jpg
1621917910963-- 相似度：0.090168(T).jpg
1621917915521-- 相似度：0.056465(D).jpg
1621917915601-- 相似度：0.268618(T).jpg
1621917915673-- 相似度：0.102164(T).jpg
1621917915749-- 相似度：0.132374(T).jpg
1621917915825-- 相似度：0.221901(T).jpg
1621917915905-- 相似度：0.171712(T).jpg
1621917915980-- 相似度：0.09273(T).jpg
1621917916061-- 相似度：0.062417(T).jpg
1621917916134-- 相似度：0.053921(T).jpg
1621917916226-- 相似度：0.015183(T).jpg
1621917916300-- 相似度：0.032699(T).jpg
1621917926111-- 相似度：0.352944(D).jpg
1621917926188-- 相似度：0.462538(T).jpg
1621917926260-- 相似度：0.405181(T).jpg
1621917926331-- 相似度：0.632386(T).jpg
1621917926405-- 相似度：0.449368(T).jpg
1621917926478-- 相似度：0.534853(T).jpg
1621917926549-- 相似度：0.409977(T).jpg
1621917926622-- 相似度：0.313036(T).jpg
1621917926705-- 相似度：0.313036(T).jpg
1621917926790-- 相似度：0.435774(T).jpg
1621917926866-- 相似度：0.602465(T).jpg
1621917931452-- 相似度：0.553876(D).jpg
1621917931532-- 相似度：0.5503(T).jpg
1621917931605-- 相似度：0.539239(T).jpg
1621917931678-- 相似度：0.557616(T).jpg
1621917931750-- 相似度：0.646773(T).jpg
1621917931831-- 相似度：0.567221(T).jpg
1621917931907-- 相似度：0.410261(T).jpg
1621917931987-- 相似度：0.378283(T).jpg
1621917932059-- 相似度：0.352627(T).jpg
1621917932137-- 相似度：0.358816(T).jpg
1621917932218-- 相似度：0.436289(T).jpg
1621917936717-- 相似度：0.440144(D).jpg
1621917936798-- 相似度：0.863328(T).jpg
1621917936871-- 相似度：0.492634(T).jpg
1621917936945-- 相似度：0.506423(T).jpg
1621917937017-- 相似度：0.513228(T).jpg
1621917937090-- 相似度：0.561018(T).jpg
1621917937168-- 相似度：0.399112(T).jpg
1621917937242-- 相似度：0.406532(T).jpg
1621917937314-- 相似度：0.256843(T).jpg
1621917937402-- 相似度：0.322816(T).jpg
1621917937485-- 相似度：0.194064(T).jpg
1621917947310-- 相似度：0.002469(D).jpg
1621917947367-- 相似度：0.0(T).jpg
1621917947421-- 相似度：0.0(T).jpg
1621917947471-- 相似度：0.0(T).jpg
1621917947527-- 相似度：0.0(T).jpg
1621917947578-- 相似度：0.0(T).jpg
1621917947629-- 相似度：0.0(T).jpg
1621917947701-- 相似度：0.003015(T).jpg
1621917947776-- 相似度：0.003569(T).jpg
1621917947872-- 相似度：0.00518(T).jpg
1621917947964-- 相似度：0.00342(T).jpg
1621917952626-- 相似度：0.997732(D).jpg
1621917952702-- 相似度：0.995589(T).jpg
1621917952775-- 相似度：0.993114(T).jpg
1621917952848-- 相似度：0.989388(T).jpg
1621917952931-- 相似度：0.99511(T).jpg
1621917953007-- 相似度：0.991794(T).jpg
1621917953084-- 相似度：0.996636(T).jpg
1621917953157-- 相似度：0.996985(T).jpg
1621917953242-- 相似度：0.997323(T).jpg
1621917953316-- 相似度：0.997569(T).jpg
1621917953392-- 相似度：0.992451(T).jpg
1621917957904-- 相似度：0.04409(D).jpg
1621917957982-- 相似度：0.180078(T).jpg
1621917958055-- 相似度：0.040027(T).jpg
1621917958127-- 相似度：0.022971(T).jpg
1621917958202-- 相似度：0.076126(T).jpg
1621917958275-- 相似度：0.037282(T).jpg
1621917958352-- 相似度：0.054828(T).jpg
1621917958426-- 相似度：0.029399(T).jpg
1621917958498-- 相似度：0.022625(T).jpg
1621917958580-- 相似度：0.028326(T).jpg
1621917958661-- 相似度：0.017037(T).jpg
1621917963173-- 相似度：0.007492(D).jpg
1621917963250-- 相似度：0.00286(T).jpg
1621917963320-- 相似度：0.009369(T).jpg
1621917963392-- 相似度：0.004118(T).jpg
1621917963467-- 相似度：0.006169(T).jpg
1621917963540-- 相似度：0.00966(T).jpg
1621917963618-- 相似度：0.004805(T).jpg
1621917963691-- 相似度：0.006526(T).jpg
1621917963766-- 相似度：0.006311(T).jpg
1621917963840-- 相似度：0.009117(T).jpg
1621917963920-- 相似度：0.006795(T).jpg
1621917968432-- 相似度：0.708845(D).jpg
1621917968508-- 相似度：0.786985(T).jpg
1621917968588-- 相似度：0.649387(T).jpg
1621917968662-- 相似度：0.545314(T).jpg
1621917968734-- 相似度：0.60785(T).jpg
1621917968806-- 相似度：0.563705(T).jpg
1621917968880-- 相似度：0.512383(T).jpg
1621917968952-- 相似度：0.521492(T).jpg
1621917969032-- 相似度：0.47732(T).jpg
1621917969109-- 相似度：0.498698(T).jpg
1621917969193-- 相似度：0.504989(T).jpg
1621917973778-- 相似度：0.043597(D).jpg
1621917973854-- 相似度：0.052593(T).jpg
1621917973931-- 相似度：0.080411(T).jpg
1621917974006-- 相似度：0.0711(T).jpg
1621917974082-- 相似度：0.085152(T).jpg
1621917974155-- 相似度：0.084579(T).jpg
1621917974228-- 相似度：0.029719(T).jpg
1621917974302-- 相似度：0.03434(T).jpg
1621917974377-- 相似度：0.070771(T).jpg
1621917974451-- 相似度：0.053562(T).jpg
1621917974530-- 相似度：0.0731(T).jpg
1621917979096-- 相似度：0.121768(D).jpg
1621917979171-- 相似度：0.083406(T).jpg
1621917979245-- 相似度：0.013915(T).jpg
1621917979316-- 相似度：0.065804(T).jpg
1621917979392-- 相似度：0.026833(T).jpg
1621917979465-- 相似度：0.024018(T).jpg
1621917979544-- 相似度：0.047741(T).jpg
1621917979617-- 相似度：0.047191(T).jpg
1621917979690-- 相似度：0.036291(T).jpg
1621917979771-- 相似度：0.06183(T).jpg
1621917979846-- 相似度：0.062034(T).jpg
1621917984370-- 相似度：0.008204(D).jpg
1621917984448-- 相似度：0.004891(T).jpg
1621917984521-- 相似度：0.002128(T).jpg
1621917984597-- 相似度：0.002627(T).jpg
1621917984670-- 相似度：0.005681(T).jpg
1621917984744-- 相似度：0.003255(T).jpg
1621917984817-- 相似度：0.002411(T).jpg
1621917984891-- 相似度：0.006708(T).jpg
1621917984972-- 相似度：0.002512(T).jpg
1621917985051-- 相似度：0.002794(T).jpg
1621917985123-- 相似度：0.003959(T).jpg
1621917989693-- 相似度：0.812986(D).jpg
1621917989773-- 相似度：0.731491(T).jpg
1621917989848-- 相似度：0.846151(T).jpg
1621917989923-- 相似度：0.849228(T).jpg
1621917989996-- 相似度：0.567196(T).jpg
1621917990070-- 相似度：0.721252(T).jpg
1621917990150-- 相似度：0.736957(T).jpg
1621917990229-- 相似度：0.776402(T).jpg
1621917990300-- 相似度：0.582127(T).jpg
1621917990387-- 相似度：0.715113(T).jpg
1621917990463-- 相似度：0.627922(T).jpg
1621917996690-- 相似度：0.242405(D).jpg
1621917996774-- 相似度：0.238218(T).jpg
1621917996850-- 相似度：0.237164(T).jpg
1621917996932-- 相似度：0.359199(T).jpg
1621917997009-- 相似度：0.336389(T).jpg
1621917997084-- 相似度：0.310845(T).jpg
1621917997159-- 相似度：0.361635(T).jpg
1621917997238-- 相似度：0.291949(T).jpg
1621917997314-- 相似度：0.215038(T).jpg
1621917997395-- 相似度：0.441554(T).jpg
1621917997470-- 相似度：0.393524(T).jpg
1621918000358-- 相似度：0.427172(D).jpg
1621918000432-- 相似度：0.469876(T).jpg
1621918000502-- 相似度：0.501564(T).jpg
1621918000574-- 相似度：0.491229(T).jpg
1621918000646-- 相似度：0.489906(T).jpg
1621918000717-- 相似度：0.573839(T).jpg
1621918000799-- 相似度：0.542761(T).jpg
1621918000875-- 相似度：0.512088(T).jpg
1621918000947-- 相似度：0.353799(T).jpg
1621918001027-- 相似度：0.321213(T).jpg
1621918001110-- 相似度：0.198766(T).jpg
1621918005636-- 相似度：0.907187(D).jpg
1621918005713-- 相似度：0.939453(T).jpg
1621918005783-- 相似度：0.931259(T).jpg
1621918005854-- 相似度：0.893076(T).jpg
1621918005926-- 相似度：0.897807(T).jpg
1621918006005-- 相似度：0.87188(T).jpg
1621918006078-- 相似度：0.863737(T).jpg
1621918006150-- 相似度：0.744055(T).jpg
1621918006226-- 相似度：0.800192(T).jpg
1621918006305-- 相似度：0.653793(T).jpg
1621918006385-- 相似度：0.737831(T).jpg
1621918016229-- 相似度：0.037368(D).jpg
1621918016311-- 相似度：0.010572(T).jpg
1621918016363-- 相似度：0.0(T).jpg
1621918016414-- 相似度：0.0(T).jpg
1621918016465-- 相似度：0.0(T).jpg
1621918016514-- 相似度：0.0(T).jpg
1621918016564-- 相似度：0.0(T).jpg
1621918016617-- 相似度：0.0(T).jpg
1621918016669-- 相似度：0.0(T).jpg
1621918016776-- 相似度：0.0(T).jpg
1621918016846-- 相似度：0.0(T).jpg
1621918021617-- 相似度：0.48711(D).jpg
1621918021696-- 相似度：0.317022(T).jpg
1621918021776-- 相似度：0.284812(T).jpg
1621918021855-- 相似度：0.101046(T).jpg
1621918021929-- 相似度：0.052623(T).jpg
1621918022003-- 相似度：0.05289(T).jpg
1621918022076-- 相似度：0.080815(T).jpg
1621918022150-- 相似度：0.047114(T).jpg
1621918022224-- 相似度：0.033024(T).jpg
1621918022305-- 相似度：0.063751(T).jpg
1621918022381-- 相似度：0.045996(T).jpg
1621918026957-- 相似度：0.009419(D).jpg
1621918027038-- 相似度：0.008991(T).jpg
1621918027109-- 相似度：0.009887(T).jpg
1621918027187-- 相似度：0.013796(T).jpg
1621918027258-- 相似度：0.009967(T).jpg
1621918027329-- 相似度：0.004255(T).jpg
1621918027402-- 相似度：0.007178(T).jpg
1621918027477-- 相似度：0.010365(T).jpg
1621918027550-- 相似度：0.01333(T).jpg
1621918027637-- 相似度：0.006644(T).jpg
1621918027711-- 相似度：0.010075(T).jpg
1621918032216-- 相似度：0.003027(D).jpg
1621918032297-- 相似度：0.002127(T).jpg
1621918032372-- 相似度：8.64E-4(T).jpg
1621918032448-- 相似度：4.79E-4(T).jpg
1621918032521-- 相似度：3.15E-4(T).jpg
1621918032593-- 相似度：5.01E-4(T).jpg
1621918032668-- 相似度：4.77E-4(T).jpg
1621918032742-- 相似度：0.001059(T).jpg
1621918032816-- 相似度：0.001355(T).jpg
1621918032890-- 相似度：0.001255(T).jpg
1621918032972-- 相似度：0.003019(T).jpg
1621918037545-- 相似度：0.744348(D).jpg
1621918037627-- 相似度：0.735016(T).jpg
1621918037701-- 相似度：0.478516(T).jpg
1621918037775-- 相似度：0.344991(T).jpg
1621918037847-- 相似度：0.253375(T).jpg
1621918037926-- 相似度：0.218994(T).jpg
1621918037999-- 相似度：0.17744(T).jpg
1621918038070-- 相似度：0.194336(T).jpg
1621918038150-- 相似度：0.164955(T).jpg
1621918038235-- 相似度：0.139267(T).jpg
1621918038306-- 相似度：0.11022(T).jpg
1621918042811-- 相似度：0.066936(D).jpg
1621918042890-- 相似度：0.812008(T).jpg
1621918042962-- 相似度：0.535583(T).jpg
1621918043033-- 相似度：0.299895(T).jpg
1621918043104-- 相似度：0.343309(T).jpg
1621918043183-- 相似度：0.546749(T).jpg
1621918043257-- 相似度：0.296089(T).jpg
1621918043330-- 相似度：0.31076(T).jpg
1621918043413-- 相似度：0.063496(T).jpg
1621918043493-- 相似度：0.196858(T).jpg
1621918043565-- 相似度：0.067725(T).jpg
1621918053422-- 相似度：0.01612(D).jpg
1621918053497-- 相似度：0.10117(T).jpg
1621918053569-- 相似度：0.06299(T).jpg
1621918053642-- 相似度：0.084394(T).jpg
1621918053719-- 相似度：0.048828(T).jpg
1621918053792-- 相似度：0.042817(T).jpg
1621918053865-- 相似度：0.022516(T).jpg
1621918053938-- 相似度：0.007737(T).jpg
1621918054018-- 相似度：0.005466(T).jpg
1621918054094-- 相似度：0.043999(T).jpg
1621918054167-- 相似度：0.018384(T).jpg
1621918058732-- 相似度：0.398442(D).jpg
1621918058810-- 相似度：0.486915(T).jpg
1621918058886-- 相似度：0.503821(T).jpg
1621918058960-- 相似度：0.495206(T).jpg
1621918059038-- 相似度：0.404195(T).jpg
1621918059111-- 相似度：0.444751(T).jpg
1621918059183-- 相似度：0.445862(T).jpg
1621918059256-- 相似度：0.501179(T).jpg
1621918059332-- 相似度：0.493062(T).jpg
1621918059414-- 相似度：0.49272(T).jpg
1621918059496-- 相似度：0.487839(T).jpg
